id,typology,area,floor,price,seller contact,link,title
30232719,T2 ,124,1º andar ,512500,215568842.0,https://www.idealista.pt/imovel/30232719/,"Apartamento T2 em Alto dos Moinhos, São Domingos de Benfica"
30364579,T2 ,112,,580000,215552761.0,https://www.idealista.pt/imovel/30364579/,"Apartamento T2 na rua José Afonso, s/n, Laranjeiras, São Domingos de Benfica"
30334431,T4 ,135,,560000,215552869.0,https://www.idealista.pt/imovel/30334431/,"Apartamento T4 na rua Cidade de Cádiz, s/n, Alto dos Moinhos, São Domingos de Benfica"
30313203,T2 ,76,1º andar ,289000,,https://www.idealista.pt/imovel/30313203/,"Apartamento T2 na rua Sousa Loureiro, 5, Estrada de Benfica, São Domingos de Benfica"
30295808,T3 ,118,7º andar ,365000,215553058.0,https://www.idealista.pt/imovel/30295808/,"Apartamento T3 na rua General José Celestino da Silva, 6, Alto dos Moinhos, São Domingos de Benfica"
30289866,T4 ,189,,879000,215554519.0,https://www.idealista.pt/imovel/30289866/,"Apartamento T4 em Laranjeiras, São Domingos de Benfica"
30231442,T2 ,125,,512500,215554519.0,https://www.idealista.pt/imovel/30231442/,"Apartamento T2 em Alto dos Moinhos, São Domingos de Benfica"
30229565,T5 ,286,,1200000,215552761.0,https://www.idealista.pt/imovel/30229565/,"Apartamento T5 na rua José Afonso, s/n, Laranjeiras, São Domingos de Benfica"
30229531,T4 ,213,,920000,215552761.0,https://www.idealista.pt/imovel/30229531/,"Apartamento T4 na rua José Afonso, s/n, Laranjeiras, São Domingos de Benfica"
30176509,T4 ,173, ,660000,215564954.0,https://www.idealista.pt/imovel/30176509/,"Apartamento T4 em Laranjeiras, São Domingos de Benfica"
30170878,T4 ,248,6º andar ,679000,215568037.0,https://www.idealista.pt/imovel/30170878/,"Apartamento T4 em Laranjeiras, São Domingos de Benfica"
30151453,T3 ,77, ,205000,265560179.0,https://www.idealista.pt/imovel/30151453/,"Apartamento T3 em Alto dos Moinhos, São Domingos de Benfica"
30133960,T6 ,257,5º andar ,849000,215560958.0,https://www.idealista.pt/imovel/30133960/,"Apartamento T6 na rua Manuel da Fonseca, Laranjeiras, São Domingos de Benfica"
30119234,T1 ,90, ,430000,262220356.0,https://www.idealista.pt/imovel/30119234/,"Apartamento T1 em Sete Rios, São Domingos de Benfica"
30118405,T2 ,90,5º andar ,530000,215554935.0,https://www.idealista.pt/imovel/30118405/,"Apartamento T2 em Sete Rios, São Domingos de Benfica"
30063356,T2 ,113,7º andar ,470000,,https://www.idealista.pt/imovel/30063356/,"Apartamento T2 na rua António Albino Machado, 13, Laranjeiras, São Domingos de Benfica"
30061759,T3 ,111,,450000,215552796.0,https://www.idealista.pt/imovel/30061759/,"Apartamento T3 na rua Soeiros, Alto dos Moinhos, São Domingos de Benfica"
30026477,T2 ,110,6º andar ,330000,215562896.0,https://www.idealista.pt/imovel/30026477/,"Apartamento T2 na rua Soeiros, Alto dos Moinhos, São Domingos de Benfica"
30005094,T5 ,210,15º andar ,780000,215560317.0,https://www.idealista.pt/imovel/30005094/,"Duplex em Laranjeiras, São Domingos de Benfica"
29998612,T6 ,264,,980000,215552741.0,https://www.idealista.pt/imovel/29998612/,"Apartamento T6 em Laranjeiras, São Domingos de Benfica"
29992764,T4 ,130,4º andar ,560000,215553642.0,https://www.idealista.pt/imovel/29992764/,"Apartamento T4 em Alto dos Moinhos, São Domingos de Benfica"
29977479,T4 ,180,,980000,215552854.0,https://www.idealista.pt/imovel/29977479/,"Apartamento T4 na rua Cidade de Rabat, s/n, Alto dos Moinhos, São Domingos de Benfica"
29880122,T8 ,327,4º andar ,960000,917197033.0,https://www.idealista.pt/imovel/29880122/,"Apartamento T8 na rua António Saúde, 4, Estrada de Benfica, São Domingos de Benfica"
